ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 1 default

10488,variation,PEN P43T0050A2,"Pentek XE Series 4"" Submersible Motors 3 Wire - Pentek 5 hp- 230 volt- 1 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0005A1, PEN P43B0005A2, PEN P43B0007A2, PEN P43B0010A2, PEN P43B0015A2, PEN P43T0020A2, PEN P43T0030A2, PEN P43T0050A2",,,,,,8,Pentek XE Series 3 Wire,Pentek 5 hp- 230 volt- 1 phase Subm Motor,,1,,,,,

10522,variation,BER 09025,Berkeley BK Series - B5K05121 Titan 1/2hp 115v 2-W,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,1,Berkeley BK Series,B5K05121 Titan 1/2hp 115v 2-W,,1,,,,,

10523,variation,BER 09030,Berkeley BK Series - B5K05221 Titan 1/2hp 230v 2-W,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,2,Berkeley BK Series,B5K05221 Titan 1/2hp 230v 2-W,,1,,,,,

10524,variation,BER 09050,Berkeley BK Series - B5K05231 Titan 1/2hp 230v 3-W,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,3,Berkeley BK Series,B5K05231 Titan 1/2hp 230v 3-W,,1,,,,,

10525,variation,BER 09055,Berkeley BK Series - B5K07221 K-Series 3/4hp- 230V- 2-W,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,4,Berkeley BK Series,B5K07221 K-Series 3/4hp- 230V- 2-W,,1,,,,,

10526,variation,BER 09060,Berkeley BK Series - B5K07231 Titan 3/4hp 230v 3-W,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,5,Berkeley BK Series,B5K07231 Titan 3/4hp 230v 3-W,,1,,,,,

10527,variation,BER 09200,Berkeley BK Series - B7K05121 Titan 1/2hp 115v 2-W,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,6,Berkeley BK Series,B7K05121 Titan 1/2hp 115v 2-W,,1,,,,,

10528,variation,BER 09210,Berkeley BK Series - B7K05221 Titan 1/2hp 230v 2-W,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,7,Berkeley BK Series,B7K05221 Titan 1/2hp 230v 2-W,,1,,,,,

10529,variation,BER 09220,Berkeley BK Series - B7K07231 Titan 3/4hp 230V 3-W,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,8,Berkeley BK Series,B7K07231 Titan 3/4hp 230V 3-W,,1,,,,,

10530,variation,BER 09230,Berkeley BK Series - B7K07221 Titan 3/4hp 230V 2-W,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,9,Berkeley BK Series,B7K07221 Titan 3/4hp 230V 2-W,,1,,,,,

10531,variation,BER 09240,Berkeley BK Series - B7K05231 Titan 1/2hp 230v 3-W,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,10,Berkeley BK Series,B7K05231 Titan 1/2hp 230v 3-W,,1,,,,,

10532,variation,BER 09300,Berkeley BK Series - B10K05121 Titan 1/2hp 115v 2-W,1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,11,Berkeley BK Series,B10K05121 Titan 1/2hp 115v 2-W,,1,,,,,

10533,variation,BER 09310,Berkeley BK Series - B10K05221 Titan 1/2hp 230v 2-W,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,12,Berkeley BK Series,B10K05221 Titan 1/2hp 230v 2-W,,1,,,,,

10534,variation,BER 09320,Berkeley BK Series - B10K05231 Titan 1/2hp 230v 3-W,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,13,Berkeley BK Series,B10K05231 Titan 1/2hp 230v 3-W,,1,,,,,

10535,variation,BER 09340,Berkeley BK Series - B10K07221 3/4hp- 230V- 2-Wire,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,14,Berkeley BK Series,B10K07221 3/4hp- 230V- 2-Wire,,1,,,,,

10536,variation,BER 09350,Berkeley BK Series - B10K07231 3/4 hp- 230 volt- 3-wire,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,15,Berkeley BK Series,B10K07231 3/4 hp- 230 volt- 3-wire,,1,,,,,

10537,variation,BER 09410,Berkeley BK Series - B10K10231 1 hp- 230 volt- 3-wire,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,0,,,,,,,"BER 09025, BER 09030, BER 09050, BER 09055, BER 09060, BER 09200, BER 09210, BER 09220, BER 09230, BER 09240, BER 09300, BER 09310, BER 09320, BER 09340, BER 09350, BER 09410",,,,,,16,Berkeley BK Series,B10K10231 1 hp- 230 volt- 3-wire,,1,,,,,

10546,variation,PEN P43B0015A3,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 1-1/2hp- 230 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,1,Pentek XE Series 3 phase,Pentek 1-1/2hp- 230 volt- 3 phase Subm Motor,,1,,,,,

10547,variation,PEN P43B0015A4,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 1-1/2hp- 460 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,2,Pentek XE Series 3 phase,Pentek 1-1/2hp- 460 volt- 3 phase Subm Motor,,1,,,,,

10548,variation,PEN P43B0015A5,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 1-1/2hp- 575 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,3,Pentek XE Series 3 phase,Pentek 1-1/2hp- 575 volt- 3 phase Subm Motor,,1,,,,,

10549,variation,PEN P43B0015A8,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 1-1/2 hp- 208 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,4,Pentek XE Series 3 phase,Pentek 1-1/2 hp- 208 volt- 3 phase Subm Motor,,1,,,,,

10550,variation,PEN P43B0020A5,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 2hp- 575v- 3ph Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,5,Pentek XE Series 3 phase,Pentek 2hp- 575v- 3ph Motor,,1,,,,,

10551,variation,PEN P43B0020A8,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 2 hp- 208 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,6,Pentek XE Series 3 phase,Pentek 2 hp- 208 volt- 3 phase Subm Motor,,1,,,,,

10552,variation,PEN P43B0030A5,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 3 hp- 575v- 3ph Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,7,Pentek XE Series 3 phase,Pentek 3 hp- 575v- 3ph Motor,,1,,,,,

10553,variation,PEN P43B0030A8,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 3 hp- 208 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,8,Pentek XE Series 3 phase,Pentek 3 hp- 208 volt- 3 phase Subm Motor,,1,,,,,

10554,variation,PEN P43B0050A4,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 5 hp- 460 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,9,Pentek XE Series 3 phase,Pentek 5 hp- 460 volt- 3 phase Subm Motor,,1,,,,,

10555,variation,PEN P43B0050A5,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 5 hp- 575 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,10,Pentek XE Series 3 phase,Pentek 5 hp- 575 volt- 3 phase Subm Motor,,1,,,,,

10556,variation,PEN P43B0050A8,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 5 hp- 208 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,11,Pentek XE Series 3 phase,Pentek 5 hp- 208 volt- 3 phase Subm Motor,,1,,,,,

10557,variation,PEN P43T0020A3,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 2 hp- 230 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,12,Pentek XE Series 3 phase,Pentek 2 hp- 230 volt- 3 phase Subm Motor,,1,,,,,

10558,variation,PEN P43T0020A4,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 2 hp- 460 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,13,Pentek XE Series 3 phase,Pentek 2 hp- 460 volt- 3 phase Subm Motor,,1,,,,,

10559,variation,PEN P43T0030A3,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 3 hp- 230 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,14,Pentek XE Series 3 phase,Pentek 3 hp- 230 volt- 3 phase Subm Motor,,1,,,,,

10560,variation,PEN P43T0030A4,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 3 hp- 460 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,15,Pentek XE Series 3 phase,Pentek 3 hp- 460 volt- 3 phase Subm Motor,,1,,,,,

10561,variation,PEN P43T0050A3,"Pentek XE Series 4"" Submersible Motors 3 phase - Pentek 5 hp- 230 volt- 3 phase Subm Motor",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,0,,,,,,,"PEN P43B0015A3, PEN P43B0015A4, PEN P43B0015A5, PEN P43B0015A8, PEN P43B0020A5, PEN P43B0020A8, PEN P43B0030A5, PEN P43B0030A8, PEN P43B0050A4, PEN P43B0050A5, PEN P43B0050A8, PEN P43T0020A3, PEN P43T0020A4, PEN P43T0030A3, PEN P43T0030A4, PEN P43T0050A3",,,,,,16,Pentek XE Series 3 phase,Pentek 5 hp- 230 volt- 3 phase Subm Motor,,1,,,,,

10598,variable,"NYL 02000, NYL 02100, NYL 02200, NYL 02300, NYL 02400, NYL 02500",Nylon Male Adapters,1,0,visible,"Nylon fittings are generally acceptable for working pressures up to 150 PSI at normal room temperatures. At very low pressures, temperatures can approach 175°F with no degradation of the fitting’s strength.
\nNylon has good resistance to a broad range of chemicals including most agricultural chemicals, ammonium compounds, detergents, diesel fuel, ethanol, gasoline, hexane, magnesium sulfate, most sodium compounds, trichloroethylene, and zinc sulfate.
\nNylon fittings should not be used with acid based fertilizers, bromine, chlorine, fluorine, hydrochloric acid, sulfuric acid, or xylene.
\nNot to be used with compressed gases.","1/2"" - 2"" sizes available.",,,taxable,,1,,,0,0,,,,,0,,,,"Fittings, Fittings > Nylon",,,https://www.movewater.ca/wp-content/uploads/2020/12/nylonmaleadapter.webp,,,,,,,,,0,Nylon Male Adapter,"Nylon Male Adapter - 1-1/2"", Nylon Male Adapter - 1-1/4"", Nylon Male Adapter - 1"", Nylon Male Adapter - 1/2"", Nylon Male Adapter - 2"", Nylon Male Adapter - 3/4""",1,1,,,,,

10599,variation,NYL 02000,"Nylon Male Adapters - Nylon Male Adapter - 1/2""",1,0,visible,,,,,taxable,parent,1,28,,0,0,,,,,0,,,0,,,,,,,"NYL 02000, NYL 02100, NYL 02200, NYL 02300, NYL 02400, NYL 02500",,,,,,1,Nylon Male Adapter,"Nylon Male Adapter - 1/2""",,1,,,,,

10600,variation,NYL 02100,"Nylon Male Adapters - Nylon Male Adapter - 3/4""",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,0,,,,,,,"NYL 02000, NYL 02100, NYL 02200, NYL 02300, NYL 02400, NYL 02500",,,,,,2,Nylon Male Adapter,"Nylon Male Adapter - 3/4""",,1,,,,,

10601,variation,NYL 02200,"Nylon Male Adapters - Nylon Male Adapter - 1""",1,0,visible,,,,,taxable,parent,1,63,,0,0,,,,,0,,,0,,,,,,,"NYL 02000, NYL 02100, NYL 02200, NYL 02300, NYL 02400, NYL 02500",,,,,,3,Nylon Male Adapter,"Nylon Male Adapter - 1""",,1,,,,,

10602,variation,NYL 02300,"Nylon Male Adapters - Nylon Male Adapter - 1-1/4""",1,0,visible,,,,,taxable,parent,1,78,,0,0,,,,,0,,,0,,,,,,,"NYL 02000, NYL 02100, NYL 02200, NYL 02300, NYL 02400, NYL 02500",,,,,,4,Nylon Male Adapter,"Nylon Male Adapter - 1-1/4""",,1,,,,,

10603,variation,NYL 02400,"Nylon Male Adapters - Nylon Male Adapter - 1-1/2""",1,0,visible,,,,,taxable,parent,1,65,,0,0,,,,,0,,,0,,,,,,,"NYL 02000, NYL 02100, NYL 02200, NYL 02300, NYL 02400, NYL 02500",,,,,,5,Nylon Male Adapter,"Nylon Male Adapter - 1-1/2""",,1,,,,,

10604,variation,NYL 02500,"Nylon Male Adapters - Nylon Male Adapter - 2""",1,0,visible,,,,,taxable,parent,1,59,,0,0,,,,,0,,,0,,,,,,,"NYL 02000, NYL 02100, NYL 02200, NYL 02300, NYL 02400, NYL 02500",,,,,,6,Nylon Male Adapter,"Nylon Male Adapter - 2""",,1,,,,,

10607,variable,"NYL 05000, NYL 05100, NYL 05200, NYL 05300, NYL 05400, NYL 05500, NYL 05700",Nylon Insert Couplings,1,0,visible,"Nylon fittings are generally acceptable for working pressures up to 150 PSI at normal room temperatures. At very low pressures, temperatures can approach 175°F with no degradation of the fitting’s strength.
\nNylon has good resistance to a broad range of chemicals including most agricultural chemicals, ammonium compounds, detergents, diesel fuel, ethanol, gasoline, hexane, magnesium sulfate, most sodium compounds, trichloroethylene, and zinc sulfate.
\nNylon fittings should not be used with acid based fertilizers, bromine, chlorine, fluorine, hydrochloric acid, sulfuric acid, or xylene.
\nNot to be used with compressed gases.",,,,taxable,,1,,,0,0,,,,,0,,,,"Fittings, Fittings > Nylon",,,https://www.movewater.ca/wp-content/uploads/2020/12/nyloninsertcplg.webp,,,,,,,,,0,Nylon Insert Coupling,"Nylon Insert Coupling - 1-1/2"", Nylon Insert Coupling - 1-1/4"", Nylon Insert Coupling - 1"", Nylon Insert Coupling - 1/2"", Nylon Insert Coupling - 2"", Nylon Insert Coupling - 3/4"", Nylon Insert Coupling 1-1/2 x 1",1,1,,,,,

10609,variation,NYL 05000,"Nylon Insert Couplings - Nylon Insert Coupling - 1/2""",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,0,,,,,,,"NYL 05000, NYL 05100, NYL 05200, NYL 05300, NYL 05400, NYL 05500, NYL 05700",,,,,,1,Nylon Insert Coupling,"Nylon Insert Coupling - 1/2""",,1,,,,,

10610,variation,NYL 05100,"Nylon Insert Couplings - Nylon Insert Coupling - 3/4""",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,,0,,,,,,,"NYL 05000, NYL 05100, NYL 05200, NYL 05300, NYL 05400, NYL 05500, NYL 05700",,,,,,2,Nylon Insert Coupling,"Nylon Insert Coupling - 3/4""",,1,,,,,

10611,variation,NYL 05200,"Nylon Insert Couplings - Nylon Insert Coupling - 1""",1,0,visible,,,,,taxable,parent,1,40,,0,0,,,,,0,,,0,,,,,,,"NYL 05000, NYL 05100, NYL 05200, NYL 05300, NYL 05400, NYL 05500, NYL 05700",,,,,,3,Nylon Insert Coupling,"Nylon Insert Coupling - 1""",,1,,,,,

10612,variation,NYL 05300,"Nylon Insert Couplings - Nylon Insert Coupling - 1-1/4""",1,0,visible,,,,,taxable,parent,1,68,,0,0,,,,,0,,,0,,,,,,,"NYL 05000, NYL 05100, NYL 05200, NYL 05300, NYL 05400, NYL 05500, NYL 05700",,,,,,4,Nylon Insert Coupling,"Nylon Insert Coupling - 1-1/4""",,1,,,,,

10613,variation,NYL 05400,"Nylon Insert Couplings - Nylon Insert Coupling - 1-1/2""",1,0,visible,,,,,taxable,parent,1,40,,0,0,,,,,0,,,0,,,,,,,"NYL 05000, NYL 05100, NYL 05200, NYL 05300, NYL 05400, NYL 05500, NYL 05700",,,,,,5,Nylon Insert Coupling,"Nylon Insert Coupling - 1-1/2""",,1,,,,,

10614,variation,NYL 05500,"Nylon Insert Couplings - Nylon Insert Coupling - 2""",1,0,visible,,,,,taxable,parent,1,17,,0,0,,,,,0,,,0,,,,,,,"NYL 05000, NYL 05100, NYL 05200, NYL 05300, NYL 05400, NYL 05500, NYL 05700",,,,,,6,Nylon Insert Coupling,"Nylon Insert Coupling - 2""",,1,,,,,

10615,variation,NYL 05700,Nylon Insert Couplings - Nylon Insert Coupling 1-1/2 x 1,1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,0,,,,,,,"NYL 05000, NYL 05100, NYL 05200, NYL 05300, NYL 05400, NYL 05500, NYL 05700",,,,,,7,Nylon Insert Coupling,Nylon Insert Coupling 1-1/2 x 1,,1,,,,,

10617,variable,"NYL 08000, NYL 08100, NYL 08200, NYL 08300, NYL 08400, NYL 08500,",Nylon Insert Elbows,1,0,visible,"Nylon fittings are generally acceptable for working pressures up to 150 PSI at normal room temperatures. At very low pressures, temperatures can approach 175°F with no degradation of the fitting’s strength.
\nNylon has good resistance to a broad range of chemicals including most agricultural chemicals, ammonium compounds, detergents, diesel fuel, ethanol, gasoline, hexane, magnesium sulfate, most sodium compounds, trichloroethylene, and zinc sulfate.
\nNylon fittings should not be used with acid based fertilizers, bromine, chlorine, fluorine, hydrochloric acid, sulfuric acid, or xylene.
\nNot to be used with compressed gases.","1/2"" - 1-1/2"" sizes.",,,taxable,,1,,,0,0,,,,,0,,,,"Fittings, Fittings > Nylon",,,https://www.movewater.ca/wp-content/uploads/2020/12/nylonelbow.webp,,,,,,,,,0,Nylon Insert Elbow,"Nylon Insert Elbow - 1-1/2"", Nylon Insert Elbow - 1-1/4"", Nylon Insert Elbow - 1"", Nylon Insert Elbow - 1/2"", Nylon Insert Elbow - 2"", Nylon Insert Elbow - 3/4""",1,1,,,,,
